id_cliente,nome,sexo,idade,estado,tempo_como_cliente,frequencia_compras,ticket_medio,total_gasto,forma_pagamento,ultima_compra,comprou_servico_instal,reclamacoes,avaliacao_media,churn
251,Dr. Asafe Oliveira,Masculino,36,PE,42,3.9,364.78,59107.13,Cartão de crédito,237,1,0,3.3,1
252,José Miguel Cunha,Masculino,55,MG,49,0.2,258.12,1826.44,Pix,353,1,0,3.3,0
253,Vicente Pires,Masculino,59,RJ,43,0.4,313.93,6425.57,Cartão de crédito,277,0,1,4.8,0
254,Valentim Garcia,Masculino,28,PR,46,4.0,174.91,27833.49,Pix,1,1,0,3.8,0
255,Manuela Vieira,Feminino,25,RJ,53,1.2,690.88,38580.9,Transferência,174,0,0,4.7,0
256,Juliana Borges,Feminino,37,PE,18,1.2,682.03,17386.72,Pix,82,0,0,3.3,1
257,Zoe Moura,Feminino,37,CE,49,0.5,126.17,2821.81,Cartão de crédito,105,1,0,4.3,0
258,Carlos Eduardo Garcia,Masculino,27,PE,14,2.6,917.62,35657.43,Pix,28,0,0,4.5,0
259,Lara Moura,Feminino,19,SP,29,0.5,557.27,6345.41,Cartão de crédito,235,0,0,4.2,0
260,Anthony Correia,Masculino,54,GO,21,3.3,255.25,17334.42,Cartão de crédito,294,1,0,4.1,0
261,Emilly Lima,Feminino,53,GO,35,0.5,565.41,12042.27,Cartão de crédito,288,0,0,2.0,1
262,Ravi Lucca Almeida,Masculino,58,CE,23,1.4,603.09,17918.44,Transferência,313,1,0,4.5,0
263,Sofia Rios,Feminino,56,MG,34,0.8,459.0,9807.52,Transferência,148,0,0,4.0,0
264,Sra. Cecilia Aragão,Feminino,45,RJ,35,1.5,118.13,5865.55,Transferência,305,0,0,4.7,0
265,Marcela das Neves,Feminino,51,PE,48,1.0,988.63,46144.55,Pix,325,1,0,3.6,0
266,Srta. Maria Fernandes,Feminino,28,RJ,45,1.7,87.05,4785.21,Boleto,234,0,0,4.5,0
267,Luna Almeida,Feminino,32,PE,53,1.3,905.08,47997.46,Transferência,87,1,0,2.9,1
268,Maria Eduarda Pereira,Feminino,46,PE,13,2.5,194.01,4530.77,Cartão de crédito,224,1,2,3.2,1
269,Sara Nogueira,Feminino,39,RJ,53,3.4,468.42,74398.34,Pix,341,1,0,3.6,0
270,Júlia das Neves,Feminino,28,BA,39,2.3,206.98,19490.52,Cartão de crédito,125,0,0,3.8,0
271,Maria Siqueira,Feminino,53,SC,51,3.2,747.85,107439.06,Cartão de crédito,275,0,0,3.7,1
272,Luísa Vargas,Feminino,22,PE,17,2.9,911.6,35028.75,Cartão de crédito,91,0,0,3.8,0
273,Theodoro Fogaça,Masculino,29,SC,54,0.7,800.98,23461.45,Pix,46,1,1,3.7,0
274,Eloá Sampaio,Feminino,49,CE,6,2.4,406.56,5101.99,Cartão de crédito,216,0,0,4.8,0
275,Paulo Rezende,Masculino,34,PR,51,3.6,483.18,85702.17,Boleto,163,1,1,5.0,0
276,Clarice Gomes,Feminino,34,CE,49,1.3,278.36,15730.34,Transferência,323,0,0,5.0,0
277,Luiz Fernando Cardoso,Masculino,48,SP,55,0.3,503.0,9234.3,Boleto,298,1,0,3.7,1
278,Dr. Brayan Souza,Masculino,19,PR,41,1.3,250.17,16993.84,Cartão de crédito,303,0,1,5.0,0
279,Rafaela Duarte,Feminino,24,RJ,30,0.3,750.98,8113.87,Boleto,232,1,1,2.6,1
280,Luan Abreu,Masculino,53,CE,35,2.5,134.17,11652.73,Cartão de crédito,260,1,0,3.3,1
281,Antony Pinto,Masculino,25,CE,3,2.6,598.19,5219.51,Pix,145,0,1,4.5,0
282,Maria Cecília Moreira,Feminino,19,PE,2,2.9,683.51,3277.21,Transferência,290,0,0,4.8,0
283,Sabrina Cirino,Feminino,44,RS,54,1.4,502.62,31751.85,Transferência,21,0,0,4.3,0
284,Luiz Otávio Moreira,Masculino,39,PE,31,3.6,527.93,57126.49,Boleto,10,1,0,4.2,0
285,Otto Aragão,Masculino,49,RJ,50,1.1,728.26,47805.64,Pix,191,1,0,4.4,0
286,Dra. Zoe da Rosa,Feminino,35,BA,12,2.1,320.06,6293.49,Pix,354,0,0,4.0,1
287,Vinícius Sampaio,Masculino,32,PR,57,0.2,535.57,4445.48,Pix,343,1,1,3.7,1
288,Ana Sophia Rodrigues,Feminino,46,MG,28,0.6,392.22,5681.53,Transferência,162,1,0,3.5,0
289,Manuella Macedo,Feminino,30,BA,19,3.7,408.45,36709.37,Pix,218,0,0,3.2,1
290,Sophia Sampaio,Feminino,27,CE,47,0.8,727.39,30080.24,Pix,24,1,0,3.8,0
291,Guilherme Freitas,Masculino,42,RS,30,1.2,501.64,19514.67,Transferência,41,0,0,2.5,0
292,Samuel Casa Grande,Masculino,31,PE,35,1.6,99.74,6482.13,Cartão de crédito,210,0,1,4.2,0
293,Gabriela Moreira,Feminino,26,CE,38,2.0,886.15,55860.92,Transferência,162,0,0,4.9,0
294,Nina da Rocha,Feminino,35,MG,3,1.4,662.59,2607.78,Transferência,310,1,0,5.0,0
295,Diego Nogueira,Masculino,52,MG,13,0.4,155.94,818.61,Pix,46,0,0,4.7,0
296,Cauê Marques,Masculino,39,CE,17,0.7,442.96,5248.66,Cartão de crédito,111,1,0,3.8,0
297,Amanda Leão,Feminino,41,SP,29,2.0,965.32,56627.91,Boleto,156,1,1,3.4,0
298,Emilly Martins,Feminino,44,MG,54,0.3,781.65,14996.39,Cartão de crédito,162,0,0,3.8,1
299,Ana Sophia Melo,Feminino,42,PR,33,3.0,262.1,28156.48,Pix,135,1,1,5.0,0
300,Ana Luiza da Costa,Feminino,50,RJ,23,3.2,485.1,33518.43,Pix,132,1,0,4.3,1
301,Srta. Milena Caldeira,Feminino,51,BA,34,2.0,760.07,50872.58,Transferência,143,1,0,4.2,0
302,Matteo Cirino,Masculino,43,GO,44,2.6,901.27,124583.84,Cartão de crédito,301,0,0,4.4,0
303,Dr. Luan da Costa,Masculino,57,PR,4,1.7,690.42,4018.53,Boleto,216,1,0,3.4,1
304,Cauã Aparecida,Masculino,58,PE,46,0.4,189.94,2462.87,Cartão de crédito,308,0,0,2.8,1
305,Felipe Lima,Masculino,55,CE,27,3.1,386.55,41071.85,Boleto,62,1,1,4.3,0
306,Carolina Mendonça,Feminino,48,SP,30,2.3,870.76,59409.52,Cartão de crédito,235,1,2,4.5,0
307,Maria Júlia Cassiano,Feminino,45,SP,44,3.9,237.08,51702.22,Pix,139,0,0,3.0,1
308,Lorena das Neves,Feminino,55,BA,54,0.2,63.48,821.08,Transferência,285,0,0,4.4,0
309,Matteo Rios,Masculino,33,RS,2,3.9,423.15,4002.05,Transferência,94,0,0,3.7,0
310,Dr. Benício Macedo,Masculino,37,MG,24,3.1,862.45,68134.23,Boleto,74,1,0,3.7,1
311,Thomas Guerra,Masculino,59,GO,43,0.4,817.68,11345.97,Transferência,278,0,0,4.0,1
312,Dr. Calebe Ferreira,Masculino,30,CE,45,0.7,324.44,9593.4,Boleto,155,1,1,4.2,0
313,Isaac da Conceição,Masculino,20,CE,20,0.5,80.99,594.97,Pix,17,1,1,1.8,1
314,Hellena Martins,Feminino,35,PR,4,3.4,907.12,15130.06,Cartão de crédito,116,0,0,3.9,0
315,Agatha Mendes,Feminino,58,PR,5,0.3,216.46,396.14,Boleto,149,0,0,3.1,0
316,Vitor Mendes,Masculino,24,CE,47,3.6,853.56,135838.62,Pix,132,0,0,4.4,1
317,Milena Garcia,Feminino,46,PE,8,0.9,364.99,3187.72,Pix,280,0,1,2.4,0
318,Ana Cecília Macedo,Feminino,41,PR,24,2.7,194.02,15407.97,Boleto,181,1,0,4.3,0
319,Luiza Monteiro,Feminino,48,CE,53,3.1,50.01,7805.31,Cartão de crédito,138,1,0,2.5,1
320,Calebe Ferreira,Masculino,37,PE,3,3.6,99.31,873.77,Pix,332,1,0,4.2,0
321,Sra. Laura Fogaça,Feminino,58,PR,5,3.1,629.15,12069.1,Cartão de crédito,206,0,0,3.8,0
322,Dra. Lívia Novais,Feminino,53,PR,39,1.0,774.36,30969.62,Cartão de crédito,241,1,0,3.5,1
323,Liam Freitas,Masculino,27,GO,32,0.8,791.6,21283.55,Transferência,111,0,0,4.7,0
324,Hellena Andrade,Feminino,18,RS,25,0.9,973.8,21237.59,Pix,194,1,0,3.1,0
325,Ryan Vasconcelos,Masculino,23,RS,1,0.7,168.87,143.07,Pix,169,0,0,4.1,0
326,Arthur Gabriel Moura,Masculino,37,RJ,52,0.8,162.93,7854.43,Cartão de crédito,175,0,1,4.2,0
327,Vitória Câmara,Feminino,32,CE,36,3.2,747.72,80160.53,Cartão de crédito,216,0,0,4.2,0
328,Júlia Costela,Feminino,50,MG,49,2.3,458.12,45708.18,Cartão de crédito,336,1,0,3.3,1
329,Luana Lima,Feminino,52,BA,19,1.7,175.13,6896.52,Transferência,151,1,1,2.7,1
330,Lucca Rodrigues,Masculino,24,RS,14,2.6,593.16,25902.71,Boleto,83,0,0,2.4,1
331,Pietra Ramos,Feminino,50,SC,49,0.3,421.15,5044.7,Pix,5,0,1,4.7,0
332,José Melo,Masculino,50,PR,50,1.8,701.17,56761.56,Transferência,47,0,1,4.1,0
333,Hellena Ferreira,Feminino,32,BA,23,1.0,447.42,11840.06,Cartão de crédito,338,0,0,4.0,0
334,Luara Cunha,Feminino,43,RJ,29,3.9,147.97,17215.22,Boleto,318,0,0,2.6,1
335,Dr. Davi Luiz Teixeira,Masculino,58,PE,49,1.5,427.73,26991.72,Pix,208,1,0,2.9,1
336,Luiz Felipe Gonçalves,Masculino,39,PE,26,2.5,123.13,5965.37,Cartão de crédito,230,1,0,3.2,0
337,Evelyn Teixeira,Feminino,36,SC,20,0.5,575.71,6246.33,Cartão de crédito,283,1,0,3.6,0
338,Lunna Siqueira,Feminino,23,BA,41,2.2,287.05,18155.69,Pix,65,0,0,5.0,0
339,Maria Julia da Cruz,Feminino,32,BA,59,3.0,888.84,129254.74,Cartão de crédito,25,0,0,5.0,0
340,Dr. João Miguel Machado,Masculino,21,CE,7,1.2,477.74,5114.78,Cartão de crédito,73,0,0,4.7,0
341,Emanuelly Moura,Feminino,23,GO,48,2.7,523.14,77676.91,Boleto,341,0,1,3.5,1
342,Nathan da Rosa,Masculino,26,CE,27,0.2,609.98,3517.79,Pix,41,1,0,2.8,1
343,Isabela Leão,Feminino,56,RJ,49,3.3,97.52,19662.55,Boleto,69,0,0,4.1,0
344,Dom Nascimento,Masculino,20,SP,58,2.5,615.06,82345.11,Pix,138,1,1,4.0,0
345,Maria Fernanda Rios,Feminino,30,RJ,56,1.0,635.94,40802.43,Cartão de crédito,179,1,0,3.1,1
346,Dom Fernandes,Masculino,23,SC,43,2.2,305.41,26611.34,Boleto,182,0,0,4.2,1
347,Yasmin Sampaio,Feminino,38,CE,2,2.6,285.96,1670.3,Pix,252,0,1,1.9,1
348,Isabelly Casa Grande,Feminino,39,GO,11,2.5,241.04,6987.47,Boleto,135,0,0,1.6,1
349,Daniela Melo,Feminino,45,RJ,15,1.3,727.31,10025.58,Transferência,341,1,0,4.7,0
350,Ana Lívia Fernandes,Feminino,45,PR,21,3.0,734.54,55341.16,Cartão de crédito,83,0,1,2.9,1
351,Sra. Ana Cecília Gomes,Feminino,44,RS,56,2.3,292.14,43103.15,Transferência,55,1,1,2.7,1
352,Sra. Lunna Sampaio,Feminino,56,RS,16,3.5,147.44,7725.23,Pix,109,0,0,4.6,0
353,Danilo Andrade,Masculino,22,BA,42,3.6,377.54,55777.17,Pix,285,0,0,4.1,0
354,Mathias Pires,Masculino,40,PE,45,0.8,51.89,2113.21,Pix,134,1,0,4.2,0
355,Dante Siqueira,Masculino,50,RJ,30,0.3,207.46,2305.01,Transferência,115,1,0,3.7,0
356,Kevin Aragão,Masculino,28,RS,14,0.8,281.54,2713.56,Cartão de crédito,118,0,1,3.3,0
357,Pietro Abreu,Masculino,26,BA,47,3.1,877.9,141645.92,Boleto,354,0,0,4.0,1
358,Dr. Benício Vasconcelos,Masculino,46,GO,48,3.8,711.8,129497.64,Boleto,317,0,0,3.8,0
359,Theo Castro,Masculino,34,SC,7,0.6,776.56,3611.64,Boleto,171,0,0,3.4,1
360,Rodrigo Ferreira,Masculino,46,RS,53,1.0,728.91,47476.62,Pix,310,1,0,5.0,0
361,Sr. Caleb Moura,Masculino,46,GO,57,3.5,243.26,37680.52,Cartão de crédito,339,0,2,3.2,1
362,Mariana Rocha,Feminino,47,MG,57,3.3,906.69,140205.04,Boleto,224,1,1,2.9,0
363,Ana Laura Mendonça,Feminino,53,MG,15,0.5,665.9,3718.04,Cartão de crédito,335,1,1,5.0,0
364,Dr. Renan Silveira,Masculino,36,MG,3,1.5,403.91,1347.25,Cartão de crédito,62,1,0,3.9,0
365,Dra. Ana Clara da Paz,Feminino,48,RS,43,3.7,410.27,78251.77,Pix,159,1,0,2.7,1
366,Luigi Vieira,Masculino,42,MG,36,3.1,604.53,78879.1,Pix,318,0,0,4.9,0
367,Davi Lucas Casa Grande,Masculino,52,MG,37,1.0,727.57,25088.77,Transferência,215,0,0,2.1,1
368,José Ramos,Masculino,53,RJ,42,2.4,650.77,52077.03,Transferência,170,0,0,5.0,0
369,Alexia Correia,Feminino,25,BA,40,1.4,279.43,12971.44,Cartão de crédito,300,0,0,4.8,0
370,Ana Vitória Leão,Feminino,19,SC,50,1.7,830.74,77371.01,Boleto,224,0,0,4.1,0
371,João Pedro da Rocha,Masculino,20,SC,38,3.0,263.79,30590.34,Pix,110,0,0,4.1,0
372,Joana Novais,Feminino,27,SP,39,3.2,830.57,101262.13,Cartão de crédito,326,1,0,3.9,1
373,Ana Carolina da Mata,Feminino,29,PE,33,1.8,79.59,4045.66,Transferência,120,1,0,4.4,0
374,João Miguel Barros,Masculino,57,CE,29,1.9,683.43,28491.15,Transferência,264,0,1,3.1,0
375,Rael da Paz,Masculino,44,RJ,20,3.6,936.89,79652.73,Pix,253,0,0,4.7,1
376,Dr. Kaique da Mota,Masculino,38,RJ,51,1.7,63.01,4087.03,Boleto,291,1,0,3.4,0
377,Ágatha Alves,Feminino,49,GO,36,0.3,845.26,9783.49,Pix,341,0,0,4.4,1
378,Antonella Gonçalves,Feminino,46,GO,19,1.9,722.03,24332.94,Pix,276,1,0,4.9,0
379,Mariana Marques,Feminino,51,SC,55,2.6,651.42,91436.35,Transferência,246,0,0,2.8,1
380,Antony Cassiano,Masculino,31,RJ,11,3.8,841.19,32259.45,Boleto,182,1,0,1.0,1
381,Sara Rocha,Feminino,22,CE,23,2.8,712.28,49961.75,Boleto,64,0,0,2.5,1
382,Srta. Caroline Teixeira,Feminino,29,BA,22,1.9,684.37,34397.23,Transferência,142,1,0,3.9,0
383,Maria Clara Caldeira,Feminino,32,PE,12,1.9,701.42,19928.54,Cartão de crédito,13,0,0,3.3,1
384,Juliana Abreu,Feminino,19,PE,36,0.5,753.54,10266.99,Pix,299,1,0,3.1,1
385,Maria Laura Porto,Feminino,43,BA,30,3.7,635.5,59802.23,Boleto,45,0,1,4.8,0
386,Luna da Mota,Feminino,41,RJ,9,4.0,78.52,3500.67,Cartão de crédito,239,0,1,4.2,1
387,Dr. Mateus Pinto,Masculino,47,RJ,46,1.5,113.67,10080.17,Transferência,350,0,0,3.2,1
388,Paulo da Cruz,Masculino,24,BA,44,0.8,501.2,12934.12,Boleto,216,1,0,4.4,0
389,Théo Camargo,Masculino,37,GO,3,3.9,207.72,1868.09,Pix,93,1,0,4.6,0
390,Bernardo Sá,Masculino,45,PE,49,1.5,337.36,31868.36,Pix,282,1,1,2.1,1
391,Marina Almeida,Feminino,41,SP,56,0.5,510.31,12594.78,Pix,192,1,1,5.0,0
392,Olivia Lima,Feminino,40,BA,17,1.9,985.02,29825.24,Cartão de crédito,106,0,0,4.4,0
393,João Gabriel Duarte,Masculino,30,MG,25,2.4,683.85,47851.57,Transferência,319,0,2,3.9,0
394,Paulo da Cunha,Masculino,44,RJ,21,2.1,754.56,33127.73,Pix,38,0,0,4.8,0
395,Ana Macedo,Feminino,35,RJ,16,1.4,481.29,12478.54,Pix,337,0,0,4.0,0
396,Lucca Araújo,Masculino,43,PE,14,2.7,268.34,10463.75,Cartão de crédito,281,0,0,4.0,0
397,Sra. Helena Barbosa,Feminino,55,SP,56,0.9,314.71,13184.39,Boleto,96,0,0,4.5,0
398,Isabela Porto,Feminino,23,PR,14,1.2,941.95,19565.59,Pix,76,0,0,3.9,0
399,Aylla Sampaio,Feminino,22,SP,52,2.8,259.48,31392.57,Boleto,13,0,1,3.9,0
400,Matteo Oliveira,Masculino,30,GO,17,0.8,485.41,6012.26,Transferência,273,1,0,4.6,0
401,Mathias das Neves,Masculino,40,MG,46,2.5,928.3,125061.57,Cartão de crédito,2,1,0,3.5,1
402,Marcelo Garcia,Masculino,56,SC,13,3.1,427.97,20636.81,Boleto,269,0,0,4.9,0
403,Ester Mendes,Feminino,34,PE,40,1.1,686.53,29633.32,Transferência,180,1,0,3.9,0
404,Maria Flor Alves,Feminino,18,MG,44,0.3,476.59,5300.08,Pix,271,1,0,4.4,0
405,Emilly Cavalcante,Feminino,25,BA,8,3.7,710.84,22439.29,Cartão de crédito,221,0,0,5.0,0
406,Enzo Caldeira,Masculino,23,MG,22,0.5,68.2,897.33,Boleto,310,1,1,3.6,1
407,Lucas Rezende,Masculino,38,RJ,51,1.3,89.42,6416.21,Pix,184,1,0,5.0,0
408,Maria Laura Pastor,Feminino,54,PE,51,2.1,382.89,51167.48,Transferência,164,1,0,5.0,0
409,Maria Júlia Mendonça,Feminino,34,PE,41,1.5,463.86,33567.85,Pix,184,0,1,3.7,0
410,Benjamim Macedo,Masculino,50,SC,12,0.9,403.88,5483.69,Cartão de crédito,137,0,0,2.7,1
411,Isabella Pacheco,Feminino,41,PE,55,3.9,474.38,101847.19,Cartão de crédito,73,1,0,4.1,0
412,Helena Cardoso,Feminino,36,GO,3,1.3,159.06,784.67,Transferência,113,0,0,3.1,0
413,Emanuella da Rosa,Feminino,43,SP,47,1.7,890.36,88023.91,Boleto,183,1,0,2.8,1
414,Sra. Fernanda Albuquerque,Feminino,47,GO,3,1.5,458.46,2472.73,Cartão de crédito,214,0,0,4.6,0
415,Juan Barros,Masculino,55,RS,15,3.8,180.23,11714.73,Pix,70,0,0,5.0,0
416,Sr. Vitor Gabriel Nunes,Masculino,40,MG,4,2.4,150.56,1768.87,Pix,360,0,0,5.0,0
417,Dra. Catarina Fogaça,Feminino,27,BA,25,3.8,128.6,10413.31,Cartão de crédito,181,0,0,4.0,0
418,Vicente Cavalcante,Masculino,55,CE,29,1.1,900.91,33627.54,Transferência,360,1,0,4.3,0
419,Rael Costela,Masculino,29,MG,39,0.9,589.58,18165.72,Transferência,162,0,0,3.0,1
420,Pedro Henrique Sales,Masculino,18,SC,55,1.0,989.96,56879.55,Pix,249,0,0,4.5,0
421,Bento Ramos,Masculino,32,PE,17,0.5,901.09,9010.03,Cartão de crédito,166,0,0,2.2,1
422,Maya Montenegro,Feminino,52,SP,46,0.9,182.62,7907.37,Transferência,283,0,0,3.1,1
423,Luiz Gustavo Sales,Masculino,52,BA,6,2.8,122.74,1964.0,Transferência,20,1,0,4.6,0
424,Evelyn Freitas,Feminino,35,PE,4,2.3,729.02,4970.35,Pix,44,0,0,4.3,0
425,Dr. Ian Melo,Masculino,52,PE,17,2.7,269.91,13736.92,Cartão de crédito,327,0,1,2.6,1
426,Dra. Amanda Cirino,Feminino,23,MG,58,2.2,314.19,33282.2,Transferência,324,1,0,1.7,1
427,Maria Eduarda Pinto,Feminino,21,RJ,45,1.0,542.36,27483.06,Transferência,271,0,0,2.8,1
428,Otávio Montenegro,Masculino,19,RS,8,0.4,491.38,1458.84,Transferência,125,0,0,3.8,0
429,Ana Julia da Mota,Feminino,55,SC,18,0.4,791.92,5353.65,Cartão de crédito,151,0,0,4.9,0
430,Elisa Cassiano,Feminino,21,PR,29,3.7,288.61,37363.56,Pix,96,0,0,2.9,1
431,Matteo da Mota,Masculino,20,BA,42,0.2,979.44,10526.4,Boleto,214,1,2,5.0,0
432,Renan Oliveira,Masculino,28,SC,13,4.0,74.48,4113.54,Cartão de crédito,87,1,0,2.5,1
433,Rafael Araújo,Masculino,58,BA,9,0.9,641.62,4332.35,Pix,30,0,0,4.5,0
434,Diego Gonçalves,Masculino,42,RS,10,3.6,129.92,4377.14,Cartão de crédito,127,0,0,2.9,0
435,Sr. Carlos Eduardo da Conceição,Masculino,51,PR,10,1.1,72.52,958.04,Boleto,332,0,0,4.5,0
436,Alexandre Camargo,Masculino,28,GO,16,2.4,423.25,11656.37,Boleto,346,1,0,3.9,0
437,Davi Guerra,Masculino,59,MG,12,1.6,587.9,7943.76,Transferência,79,0,1,3.0,1
438,Sra. Pietra Silva,Feminino,57,GO,12,1.8,205.17,3691.89,Transferência,292,0,0,3.7,0
439,Ana Cardoso,Feminino,53,BA,28,0.4,645.13,6303.46,Boleto,71,0,1,3.5,0
440,Daniela da Rosa,Feminino,32,RJ,36,2.8,575.12,48102.37,Transferência,21,1,0,2.1,1
441,Vitória Correia,Feminino,46,PR,20,3.0,379.23,21493.91,Pix,356,1,0,2.9,1
442,Sr. Juan das Neves,Masculino,30,BA,43,2.6,296.84,40874.47,Cartão de crédito,329,0,0,4.1,0
443,Olivia Sales,Feminino,32,CE,57,0.7,568.3,17309.2,Transferência,75,0,0,4.3,0
444,Vitor Hugo Pereira,Masculino,51,SP,13,4.0,198.39,13339.49,Pix,147,1,1,3.9,0
445,Laura Fernandes,Feminino,48,RJ,19,3.9,779.61,55493.97,Cartão de crédito,273,1,1,5.0,0
446,Maria Julia Barros,Feminino,41,CE,1,0.7,144.57,107.46,Cartão de crédito,306,1,0,2.3,1
447,Sra. Luara Barros,Feminino,45,GO,32,1.3,249.8,12046.22,Boleto,108,0,0,3.4,1
448,Amanda Macedo,Feminino,28,GO,45,0.7,194.19,7546.81,Transferência,182,1,1,2.7,1
449,Sr. Davi da Rocha,Masculino,37,SP,38,0.7,67.47,1756.01,Transferência,361,1,0,4.1,0
450,Rafael Jesus,Masculino,33,BA,45,2.5,856.97,70089.25,Cartão de crédito,41,1,0,4.5,0
451,Danilo Dias,Masculino,19,SP,12,1.5,492.07,6272.8,Boleto,276,0,0,4.1,0
452,Hellena Casa Grande,Feminino,53,CE,24,2.1,651.74,38869.19,Boleto,194,0,1,4.0,0
453,Sra. Clara Rezende,Feminino,56,BA,24,1.6,569.36,26321.21,Pix,314,1,0,4.4,0
454,Carolina Fernandes,Feminino,53,PE,22,2.2,712.94,42793.28,Pix,217,1,0,2.8,1
455,Nicolas Dias,Masculino,35,BA,38,1.3,51.06,2177.24,Cartão de crédito,104,0,0,4.7,0
456,Maria Vitória da Rosa,Feminino,23,RJ,12,1.4,681.8,11843.08,Transferência,199,1,0,3.4,0
457,Liz Cunha,Feminino,58,PR,54,3.7,667.3,101602.89,Boleto,206,0,1,5.0,0
458,Sofia da Cruz,Feminino,45,RJ,19,0.8,137.49,2485.18,Boleto,251,1,0,3.7,0
459,Rebeca Gomes,Feminino,23,PR,25,1.7,682.95,37538.56,Transferência,129,1,0,3.8,0
460,Dr. Pedro Lucas Rezende,Masculino,56,GO,47,3.9,434.49,59937.78,Cartão de crédito,16,0,1,3.3,0
461,Srta. Brenda Alves,Feminino,18,SC,17,2.1,866.58,32650.22,Transferência,188,0,0,3.5,0
462,Sra. Fernanda da Cunha,Feminino,37,MG,45,1.2,813.89,41997.03,Cartão de crédito,275,1,0,5.0,0
463,Sra. Nicole Farias,Feminino,30,SC,57,1.3,470.88,37343.86,Pix,200,1,0,2.7,1
464,Dr. Vinicius Pires,Masculino,40,BA,43,1.3,782.94,47755.23,Pix,240,0,1,4.5,0
465,Rafael Martins,Masculino,28,RS,26,1.3,935.92,32074.69,Pix,230,0,0,3.7,0
466,Ana Beatriz Rocha,Feminino,57,RS,8,2.4,743.71,13121.09,Boleto,267,0,0,1.9,1
467,Thales Campos,Masculino,43,MG,38,2.3,390.69,42573.73,Cartão de crédito,118,1,0,3.5,0
468,Sra. Sara Teixeira,Feminino,28,RJ,28,3.8,288.34,23692.71,Cartão de crédito,28,0,1,3.9,1
469,Pietra Cardoso,Feminino,36,GO,33,2.1,203.83,15465.38,Boleto,79,1,1,3.4,0
470,Alícia da Costa,Feminino,55,MG,23,1.8,743.97,24061.65,Boleto,169,1,0,3.0,0
471,Vicente da Paz,Masculino,55,GO,27,1.5,170.48,6455.97,Boleto,218,1,0,4.6,0
472,Beatriz Cirino,Feminino,26,SP,35,0.6,291.55,5371.2,Transferência,244,0,0,3.7,0
473,Ana Lívia Dias,Feminino,35,RS,28,1.3,186.3,5363.12,Transferência,17,0,1,5.0,0
474,Ana Júlia Moraes,Feminino,21,CE,30,0.5,503.0,8133.93,Boleto,222,1,1,3.2,0
475,Bernardo Rezende,Masculino,18,PR,58,4.0,359.4,78084.59,Transferência,19,0,0,3.9,1
476,Dr. José Pedro Sales,Masculino,47,BA,57,3.6,191.68,46080.47,Transferência,350,0,0,3.3,1
477,Lara Costela,Feminino,29,PR,55,1.1,588.55,32435.57,Transferência,172,1,0,2.8,1
478,Carolina Moreira,Feminino,35,MG,44,3.1,910.26,149143.27,Boleto,95,1,0,4.2,0
479,Henry Pastor,Masculino,21,PR,49,2.1,114.7,9806.86,Cartão de crédito,185,0,0,4.2,0
480,Amanda Ribeiro,Feminino,31,BA,39,2.5,259.46,27204.53,Cartão de crédito,265,1,0,3.5,1
481,Dr. Augusto Martins,Masculino,40,PR,5,3.1,547.23,7091.55,Cartão de crédito,123,0,0,3.8,0
482,Bernardo Cavalcante,Masculino,46,PR,15,2.5,415.85,18914.16,Transferência,349,0,1,3.2,1
483,João Moura,Masculino,21,PE,51,0.4,117.6,2505.36,Cartão de crédito,316,1,1,4.9,0
484,Dante Alves,Masculino,55,CE,34,0.9,564.21,18772.79,Pix,1,1,2,4.3,0
485,Gael Henrique da Costa,Masculino,29,PE,25,0.7,167.12,2957.17,Cartão de crédito,171,1,0,3.7,0
486,Camila Cunha,Feminino,35,SC,13,0.5,321.61,2306.69,Pix,319,0,0,2.1,1
487,Sr. Ravi Lopes,Masculino,49,PE,47,1.8,670.32,59418.15,Cartão de crédito,94,0,0,4.6,0
488,Ana Moreira,Feminino,35,RS,47,1.0,608.31,21940.94,Cartão de crédito,175,0,1,4.2,0
489,Vitória Pimenta,Feminino,28,RJ,19,4.0,278.64,25932.58,Pix,233,0,0,3.9,0
490,Davi Luiz Dias,Masculino,40,MG,56,3.2,367.48,74974.44,Cartão de crédito,348,1,0,3.4,1
491,Maria Clara Carvalho,Feminino,54,CE,26,3.6,669.66,61162.49,Boleto,310,1,0,3.7,1
492,Isabella Fogaça,Feminino,25,CE,44,3.0,593.2,75204.08,Cartão de crédito,85,0,0,5.0,0
493,Francisco Silva,Masculino,40,SP,43,2.9,609.57,96020.02,Pix,313,0,0,3.3,0
494,Thales Macedo,Masculino,35,MG,24,3.0,73.94,4859.98,Transferência,50,1,0,3.7,0
495,Sr. João Macedo,Masculino,26,PR,53,2.4,806.43,117042.93,Boleto,343,1,0,4.0,0
496,Ana Vitória Azevedo,Feminino,34,RJ,28,2.2,323.78,14038.75,Cartão de crédito,134,0,0,5.0,0
497,Henry Gabriel Pereira,Masculino,28,PE,14,0.6,172.17,1510.31,Transferência,344,0,0,2.4,1
498,Juan Moura,Masculino,42,RJ,45,2.1,165.61,16477.35,Transferência,226,0,1,5.0,0
499,João Guilherme Freitas,Masculino,26,SC,1,1.4,206.39,233.67,Boleto,345,0,0,2.6,1
500,João Vitor Costela,Masculino,23,PR,32,3.4,218.46,26949.69,Transferência,10,1,0,5.0,0
501,Benjamin Andrade,Masculino,41,GO,52,1.6,624.6,48457.45,Pix,154,1,0,3.9,0
